"","userIDs","implementation","Line_ID","ChatGroup","content","group_id","RoleName","roomName","m_experimental_testing","m_making_design_choices","m_asking_questions","j_customer_consultants_requests","j_performance_parameters_requirements","j_communication","OutcomeScore","wordCount"
"13312","293","k",13315,"PAM","Well from my findings the membrane with no surfacant preformed the worst in every test",5,"Player","Reflection team discussion of surfactants",0,0,0,0,0,0,4,15
"13313","294","k",13316,"PAM","I picked the negative charge surfactant, my reasoning being that it was the most well rounded and cost practical, so not the best overall but the best of the group.",5,"Player","Reflection team discussion of surfactants",0,1,0,0,1,0,4,30
"13314","293","k",13317,"PAM","I believed the negative charge surfacant was most practical because the price was lower and preformed almost identically to the Steric Hindering",5,"Player","Reflection team discussion of surfactants",0,0,0,0,1,0,4,22
"13315","294","k",13318,"PAM","@Zachary I agree, only upside was the cost.",5,"Player","Reflection team discussion of surfactants",0,0,0,0,0,0,4,8
"13316","293","k",13319,"PAM","so you also agree it was the best for practical use?",5,"Player","Reflection team discussion of surfactants",0,0,1,0,1,0,4,11
"13317","295","k",13320,"PAM","yeah I considered that too but the only reason I chose Steric Hindering over negative charge was because the marketability was so high",5,"Player","Reflection team discussion of surfactants",0,1,0,0,1,0,5,23
"13318","295","k",13321,"PAM","so you would wind up making up for the cost being only slightly higher",5,"Player","Reflection team discussion of surfactants",0,0,0,0,1,0,5,14
"13319","296","k",13322,"PAM","I also had the steric hindering surfactant",5,"Player","Reflection team discussion of surfactants",0,0,0,0,0,0,3,7
"13320","293","k",13323,"PAM","thats a good point bridgid, I mainly took into account the price and results rather than the marketing because I thought that someone who is in need of this would want results and cost more than its ability to sell",5,"Player","Reflection team discussion of surfactants",0,0,0,0,0,0,4,40
"13321","294","k",13324,"PAM","I have that the negative charge was more marketable, it also trumped in blood cell reactivity.",5,"Player","Reflection team discussion of surfactants",0,0,0,0,0,0,4,16
"13322","294","k",13325,"PAM","Oh wait",5,"Player","Reflection team discussion of surfactants",0,0,0,0,0,0,4,2
"13323","294","k",13326,"PAM","Sorry, wrong column",5,"Player","Reflection team discussion of surfactants",0,0,0,0,0,0,4,3
"13324","295","k",13327,"PAM","okay so it comes down to if we'd rather focus on short term benefits or long term",5,"Player","Reflection team discussion of surfactants",0,0,0,0,0,0,5,17
"13325","293","k",13328,"PAM","I believe that further testing would be helpful. i think we can all agree that the negative charge and the static Hindering were the best two options correct?",5,"Player","Reflection team discussion of surfactants",0,0,1,0,0,0,4,28
"13326","295","k",13329,"PAM","yes it's definitely between the two of them",5,"Player","Reflection team discussion of surfactants",0,0,0,0,0,0,5,8
"13327","296","k",13330,"PAM","agreed",5,"Player","Reflection team discussion of surfactants",0,0,0,0,0,0,3,1
"13328","294","k",13331,"PAM","I agree with that. Narrowing down the surfactants would increase the extent of the testing we could do on them.",5,"Player","Reflection team discussion of surfactants",0,0,0,0,0,0,4,20
"13329","293","k",13332,"PAM","Alright so for further tests I would suggest just testing those two in the same tests. The results on marketability may come out very differently if the options are narrowed down.",5,"Player","Reflection team discussion of surfactants",0,0,0,0,0,0,4,31
"13330","295","k",13333,"PAM","exactly and I'm sure there are more things to consider outside of the 5 pieces of data we researched",5,"Player","Reflection team discussion of surfactants",0,0,0,0,0,0,5,19
"13331","293","k",13334,"PAM","well is there anything else we wish to discuss?",5,"Player","Reflection team discussion of surfactants",0,0,1,0,0,0,4,9
"13332","294","k",13335,"PAM","So we are all in agreement that there should be further testing on the negative charge and static hindering surfactants.",5,"Player","Reflection team discussion of surfactants",0,1,0,0,0,0,4,20
"13333","293","k",13336,"PAM","Yes",5,"Player","Reflection team discussion of surfactants",0,0,0,0,0,0,4,1
"13334","295","k",13337,"PAM","I think that's all we needed to discuss",5,"Player","Reflection team discussion of surfactants",0,0,0,0,0,0,5,8
"13335","296","k",13338,"PAM","Yes",5,"Player","Reflection team discussion of surfactants",0,0,0,0,0,0,3,1
"13336","293","k",13339,"PAM","Darren is there anything else you think we should talk about?",5,"Player","Reflection team discussion of surfactants",0,1,1,0,0,0,4,11
"13337","278","k",13340,"PAM","Okay everyone, that concludes our discussion.",5,"Mentor","Reflection team discussion of surfactants",0,0,0,0,0,0,4,6
"13338","278","k",13341,"PAM","Thanks for participating in the team meeting. Don't forget to submit your write-up to Alex.",5,"Mentor","Reflection team discussion of surfactants",0,0,0,0,0,0,4,15
"13339","293","k",13342,"PAM","Thank you",5,"Player","Reflection team discussion of surfactants",0,0,0,0,0,0,4,2
"13340","278","k",13343,"PAM","At Nephrotex, we have internal consultants who are experts in their fields.",5,"Mentor","Summarize internal consultant requirements",0,0,0,0,0,0,4,12
"13341","278","k",13344,"PAM","Let me know if you have any questions about their requirements for membrane design.",5,"Mentor","Summarize internal consultant requirements",0,0,0,0,0,0,4,14
"13342","278","k",13345,"PAM","You probably want to check their staff pages for more information too.",5,"Mentor","Summarize internal consultant requirements",0,0,0,0,0,0,4,12
"13343","278","k",13346,"PAM","Hey everyone, I just posted my write-up of mechanical engineering consultants' requirements during my time as an intern. You can find my write-up in the shared space.",5,"Mentor","Summarize internal consultant requirements",0,0,0,0,0,0,4,27
"13344","293","k",13347,"PAM","hey everyone, if it is acceptable, could I work on The focus team leader consultant?",5,"Player","Choose consultants to analyze",0,0,1,0,0,0,4,15
"13345","296","k",13348,"PAM","Yeah, that sounds good. I think I'll work on the clinical engineer",5,"Player","Choose consultants to analyze",0,0,0,0,0,0,3,12
"13346","294","k",13349,"PAM","I'm good with that, I'll do the manufacturing engineer.",5,"Player","Choose consultants to analyze",0,0,0,0,0,0,4,9
"13347","293","k",13350,"PAM","Actually I would like to work with the product engineer if that also suites everyone?",5,"Player","Choose consultants to analyze",0,0,1,0,0,0,4,15
"13348","296","k",13351,"PAM","That's fine with me",5,"Player","Choose consultants to analyze",0,0,0,0,0,0,3,4
"13349","294","k",13352,"PAM","Me too",5,"Player","Choose consultants to analyze",0,0,0,0,0,0,4,2
"13350","294","k",13353,"PAM","What does ""Effect of Manufacturing Process"" mean?",5,"Player","Choose consultants to analyze",0,0,1,0,0,0,4,7
"13351","293","k",13354,"PAM","hello everyone",5,"Player","Team designs batch using 1 material",0,0,0,0,0,0,4,2
"13352","295","k",13355,"PAM","hey",5,"Player","Team designs batch using 1 material",0,0,0,0,0,0,5,1
"13353","296","k",13356,"PAM","hey",5,"Player","Team designs batch using 1 material",0,0,0,0,0,0,3,1
"13354","293","k",13357,"PAM","so witch designs do we wanna choose",5,"Player","Team designs batch using 1 material",0,1,0,0,0,0,4,7
"13355","293","k",13358,"PAM","I think we should make new ones (considering how quick it is) based on some specifications we decide here",5,"Player","Team designs batch using 1 material",0,1,0,0,0,0,4,19
"13356","295","k",13359,"PAM","yeah that sounds good to me",5,"Player","Team designs batch using 1 material",0,0,0,0,0,0,5,6
"13357","294","k",13360,"PAM","Well does anyone have any prototype that they are especially happy with?",5,"Player","Team designs batch using 1 material",0,0,1,0,0,0,4,12
"13358","293","k",13361,"PAM","I also suggest that we make each one for each major category, IE (cost, flux, blood cell reactivity, and so on",5,"Player","Team designs batch using 1 material",0,0,0,0,0,0,4,21
"13359","294","k",13362,"PAM","I like that idea.",5,"Player","Team designs batch using 1 material",0,0,0,0,0,0,4,4
"13360","294","k",13363,"PAM","Let's start with cost",5,"Player","Team designs batch using 1 material",0,0,0,0,0,0,4,4
"13361","296","k",13364,"PAM","That sounds good. I made mine so that I had one for each consultant and what they were looking for",5,"Player","Team designs batch using 1 material",0,0,0,1,0,0,3,20
"13362","293","k",13365,"PAM","ok well why dont you guys go through and find the factors that result in the least cost and i will go make it",5,"Player","Team designs batch using 1 material",0,0,0,0,0,0,4,24
"13363","294","k",13366,"PAM","I'll create the prototype in FEEDS",5,"Player","Team designs batch using 1 material",0,0,0,0,0,0,4,6
"13364","293","k",13367,"PAM","ok well the most cost effective surfactant was no surfactant",5,"Player","Team designs batch using 1 material",0,0,0,0,0,0,4,10
"13365","295","k",13368,"PAM","Is that practical though?",5,"Player","Team designs batch using 1 material",0,0,1,0,0,0,5,4
"13366","293","k",13369,"PAM","also CNT% had no affect on cost so we can choose whatever for that",5,"Player","Team designs batch using 1 material",0,1,0,0,0,0,4,14
"13367","294","k",13370,"PAM","So we need to chose the process, surfactant, and nanotube concentration",5,"Player","Team designs batch using 1 material",0,1,0,0,0,0,4,11
"13368","296","k",13371,"PAM","Dry jet wet printing is best for cost",5,"Player","Team designs batch using 1 material",0,0,0,0,0,0,3,8
"13369","295","k",13372,"PAM","cheapest surfactant is hydrophilic",5,"Player","Team designs batch using 1 material",0,0,0,0,0,0,5,4
"13370","295","k",13373,"PAM","if we dont consider ""no surfactant""",5,"Player","Team designs batch using 1 material",0,0,0,0,0,0,5,6
"13371","294","k",13374,"PAM","I don't think that that is practical. I think we should chose jet wet.",5,"Player","Team designs batch using 1 material",0,1,0,0,0,0,4,14
"13372","293","k",13375,"PAM","but this is overall cost, were not considering preformance",5,"Player","Team designs batch using 1 material",0,0,0,0,0,0,4,9
"13373","293","k",13376,"PAM","and alexandra is right dry jet is the least expensive",5,"Player","Team designs batch using 1 material",0,0,0,0,0,0,4,10
"13374","293","k",13377,"PAM","then lets go with 2% CNT",5,"Player","Team designs batch using 1 material",0,1,0,0,0,0,4,6
"13375","294","k",13378,"PAM","Yes, however I don't think we should completely ignore performance.",5,"Player","Team designs batch using 1 material",0,1,0,0,1,0,4,10
"13376","293","k",13379,"PAM","well then this isnt strictly a cost model",5,"Player","Team designs batch using 1 material",0,0,0,0,0,0,4,8
"13377","295","k",13380,"PAM","i still think we should choose a surfactant",5,"Player","Team designs batch using 1 material",0,1,0,0,0,0,5,8
"13378","293","k",13381,"PAM","alright lets choose the cheapest one",5,"Player","Team designs batch using 1 material",0,1,0,0,0,0,4,6
"13379","294","k",13382,"PAM","We have to keep in mind the goal of the product is still to perform.",5,"Player","Team designs batch using 1 material",0,0,0,0,0,0,4,15
"13380","295","k",13383,"PAM","i feel like no surfactant was just a comparison thing not an actual option",5,"Player","Team designs batch using 1 material",1,0,0,0,0,0,5,14
"13381","295","k",13384,"PAM","hydro is cheapest",5,"Player","Team designs batch using 1 material",0,0,0,0,0,0,5,3
"13382","293","k",13385,"PAM","alright so the first one will  be \",5,"Player","Team designs batch using 1 material",0,0,0,0,0,0,4,8
"13383","293","k",13386,"PAM","#NAME?",5,"Player","Team designs batch using 1 material",0,0,0,0,0,0,4,1
"13384","294","k",13387,"PAM","Yes, so we have PAM, Dry-jet wet, hyrophilic, and 2.0%",5,"Player","Team designs batch using 1 material",0,0,0,0,0,0,4,10
"13385","296","k",13388,"PAM","sounds good",5,"Player","Team designs batch using 1 material",0,0,0,0,0,0,3,2
"13386","294","k",13389,"PAM","Reliability?",5,"Player","Team designs batch using 1 material",0,0,1,0,0,0,4,1
"13387","296","k",13390,"PAM","Vapor Dep. is best for reliability",5,"Player","Team designs batch using 1 material",0,0,0,0,0,0,3,6
"13388","295","k",13391,"PAM","hydro again has the best reliability",5,"Player","Team designs batch using 1 material",0,0,0,0,0,0,5,6
"13389","293","k",13392,"PAM","so this one is -hydro -vapor dep -4% CNT",5,"Player","Team designs batch using 1 material",0,0,0,0,0,0,4,9
"13390","296","k",13393,"PAM","yes",5,"Player","Team designs batch using 1 material",0,0,0,0,0,0,3,1
"13391","294","k",13394,"PAM","Thats exactly what I was going to say",5,"Player","Team designs batch using 1 material",0,0,0,0,0,0,4,8
"13392","293","k",13395,"PAM","also alexandra what are you calling them]",5,"Player","Team designs batch using 1 material",0,0,0,0,0,0,4,7
"13393","294","k",13396,"PAM","Group P1",5,"Player","Team designs batch using 1 material",0,0,0,0,0,0,4,2
"13394","294","k",13397,"PAM","Group P2",5,"Player","Team designs batch using 1 material",0,0,0,0,0,0,4,2
"13395","293","k",13398,"PAM","ok thank you",5,"Player","Team designs batch using 1 material",0,0,0,0,0,0,4,3
"13396","293","k",13399,"PAM","ok for the third one lets focus on flux",5,"Player","Team designs batch using 1 material",0,0,0,0,0,0,4,9
"13397","296","k",13400,"PAM","Phase inversion",5,"Player","Team designs batch using 1 material",0,0,0,0,0,0,3,2
"13398","294","k",13401,"PAM","I think % again because higher concentrations were clogging the pores",5,"Player","Team designs batch using 1 material",0,0,0,0,1,0,4,11
"13399","294","k",13402,"PAM","2%*",5,"Player","Team designs batch using 1 material",0,0,0,0,0,0,4,1
"13400","293","k",13403,"PAM","this one will be -phase inversion-2%CNT and -surfactant doesnt matter thay all had the same flux",5,"Player","Team designs batch using 1 material",0,0,0,0,0,0,4,16
"13401","296","k",13404,"PAM","yeah",5,"Player","Team designs batch using 1 material",0,0,0,0,0,0,3,1
"13402","294","k",13405,"PAM","So.. which one should we choose?",5,"Player","Team designs batch using 1 material",0,1,1,0,0,0,4,6
"13403","295","k",13406,"PAM","either negative or steric",5,"Player","Team designs batch using 1 material",0,0,0,0,0,0,5,4
"13404","296","k",13407,"PAM","uhh maybe the one for best reliability because it sort of effects flux",5,"Player","Team designs batch using 1 material",0,0,0,0,1,0,3,13
"13405","295","k",13408,"PAM","thats a good point",5,"Player","Team designs batch using 1 material",0,0,0,0,0,0,5,4
"13406","294","k",13409,"PAM","I was thinking that two but they tied on that",5,"Player","Team designs batch using 1 material",0,1,0,0,0,0,4,10
"13407","293","k",13410,"PAM","lets do hydro then",5,"Player","Team designs batch using 1 material",0,1,0,0,0,0,4,4
"13408","296","k",13411,"PAM","i think hydro would be good",5,"Player","Team designs batch using 1 material",0,0,0,0,0,0,3,6
"13409","294","k",13412,"PAM","I think we should go with steric, I think overall it's better, just more expensive, and we're not focusing on cost right now.",5,"Player","Team designs batch using 1 material",0,1,0,0,0,0,4,23
"13410","293","k",13413,"PAM","alright that sounds good too",5,"Player","Team designs batch using 1 material",0,0,0,0,0,0,4,5
"13411","294","k",13414,"PAM","Oh true",5,"Player","Team designs batch using 1 material",0,0,0,0,0,0,4,2
"13412","294","k",13415,"PAM","No let's do hydro",5,"Player","Team designs batch using 1 material",0,1,0,0,0,0,4,4
"13413","293","k",13416,"PAM","it really doenst matter all that much for this specific condition",5,"Player","Team designs batch using 1 material",0,0,0,0,0,0,4,11
"13414","295","k",13417,"PAM","I agree. We've already used hydro on the first 2 we should change it up",5,"Player","Team designs batch using 1 material",0,1,0,0,0,0,5,15
"13415","293","k",13418,"PAM","alright use whatever you would like alexandra",5,"Player","Team designs batch using 1 material",0,0,0,0,0,0,4,7
"13416","294","k",13419,"PAM","Alright, I'm fine with that",5,"Player","Team designs batch using 1 material",0,0,0,0,0,0,4,5
"13417","294","k",13420,"PAM","steric it is!",5,"Player","Team designs batch using 1 material",0,0,0,0,0,0,4,3
"13418","293","k",13421,"PAM","so for the fourth lets concentrate on blood cell reactivity",5,"Player","Team designs batch using 1 material",0,0,0,0,0,0,4,10
"13419","296","k",13422,"PAM","Phase inversion",5,"Player","Team designs batch using 1 material",0,0,0,0,0,0,3,2
"13420","293","k",13423,"PAM","we want biological for the surfactant",5,"Player","Team designs batch using 1 material",0,0,0,0,0,0,4,6
"13421","295","k",13424,"PAM","biological is the best for that",5,"Player","Team designs batch using 1 material",0,0,0,0,0,0,5,6
"13422","294","k",13425,"PAM","I don't think nanotubes have any effect",5,"Player","Team designs batch using 1 material",0,0,0,0,0,0,4,7
"13423","294","k",13426,"PAM","so 4%?",5,"Player","Team designs batch using 1 material",0,0,1,0,0,0,4,2
"13424","296","k",13427,"PAM","yeah they dont",5,"Player","Team designs batch using 1 material",0,0,0,0,0,0,3,3
"13425","293","k",13428,"PAM","they do have some affect because the mroe reliable it is the less blood cell reactivity",5,"Player","Team designs batch using 1 material",0,0,0,0,1,0,4,16
"13426","295","k",13429,"PAM","instead of doing one based on marketability since we dont have much research on that, I think we should try to design an all around/average prototype.",5,"Player","Team designs batch using 1 material",0,1,0,0,0,0,5,26
"13427","293","k",13430,"PAM","sounds good",5,"Player","Team designs batch using 1 material",0,0,0,0,0,0,4,2
"13428","294","k",13431,"PAM","Ok, so is everyone ok with making it 4% for more reliability? I think more than 4% is just unnecessary.",5,"Player","Team designs batch using 1 material",0,0,1,0,0,0,4,20
"13429","295","k",13432,"PAM","Since we're trying to find the best prototype, designing them all based off of one feature may not be the best idea so at least one prototype should appeal to multiple considerations",5,"Player","Team designs batch using 1 material",0,1,0,0,1,0,5,32
"13430","295","k",13433,"PAM","and yes im good with that",5,"Player","Team designs batch using 1 material",0,0,0,0,0,0,5,6
"13431","296","k",13434,"PAM","4 is good",5,"Player","Team designs batch using 1 material",0,0,0,0,0,0,3,3
"13432","294","k",13435,"PAM","And that sounds good, Bridgid",5,"Player","Team designs batch using 1 material",0,0,0,0,0,0,4,5
"13433","293","k",13436,"PAM","for the fifth i suggest steric hinderence, 2% CNT, and phase inversion",5,"Player","Team designs batch using 1 material",0,0,0,0,0,0,4,12
"13434","295","k",13437,"PAM","I agree with that",5,"Player","Team designs batch using 1 material",0,0,0,0,0,0,5,4
"13435","293","k",13438,"PAM","exellent, lets finish up our notebooks",5,"Player","Team designs batch using 1 material",0,0,0,0,0,0,4,6
"13436","296","k",13439,"PAM","whats the goal of the fifth one again",5,"Player","Team designs batch using 1 material",0,0,0,0,0,0,3,8
"13437","293","k",13440,"PAM","to be the best overall",5,"Player","Team designs batch using 1 material",0,0,0,0,0,0,4,5
"13438","296","k",13441,"PAM","ok thanks",5,"Player","Team designs batch using 1 material",0,0,0,0,0,0,3,2
"13439","293","k",13442,"PAM","ill create the batch",5,"Player","Team designs batch using 1 material",0,0,0,0,0,0,4,4
"13440","294","k",13443,"PAM","I made the batch as well",5,"Player","Team designs batch using 1 material",0,0,0,0,0,0,4,6
"13441","294","k",13444,"PAM","I deleted mine since you made one",5,"Player","Team designs batch using 1 material",0,0,0,0,0,0,4,7
"13442","293","k",13445,"PAM","oh ok",5,"Player","Team designs batch using 1 material",0,0,0,0,0,0,4,2
"13443","295","k",13446,"PAM","who is the preferred internal consultant?",5,"Player","Individual analysis of first batch",0,0,1,0,0,0,5,6
"13444","294","k",13447,"PAM","I guess it's which ever one matches to the specification of the model.",5,"Player","Individual analysis of first batch",0,0,0,0,0,0,4,13
"13445","294","k",13448,"PAM","So the cost one would be for Rudy and Alan",5,"Player","Individual analysis of first batch",0,0,0,1,0,0,4,10
"13446","296","k",13449,"PAM","oh i guess P3 and P5 are the same prototype",5,"Player","Individual analysis of first batch",0,0,0,0,0,0,3,10
"13447","296","k",13450,"PAM","just noticed that",5,"Player","Individual analysis of first batch",0,0,0,0,0,0,3,3
"13448","294","k",13451,"PAM","yeah, guess they are",5,"Player","Individual analysis of first batch",0,0,0,0,0,0,4,4
"13449","293","k",13452,"PAM","hello everyone",5,"Player","Individual analysis of first batch",0,0,0,0,0,0,4,2
"13450","296","k",13453,"PAM","hey",5,"Player","Individual analysis of first batch",0,0,0,0,0,0,3,1
"13451","295","k",13454,"PAM","hello",5,"Player","Individual analysis of first batch",0,0,0,0,0,0,5,1
"13452","294","k",13455,"PAM","hey",5,"Player","Individual analysis of first batch",0,0,0,0,0,0,4,1
"13453","293","k",13456,"PAM","So what do you guys thin about the results?",5,"Player","Reflection team discussion of first batch results",0,0,1,0,0,0,4,9
"13454","296","k",13457,"PAM","I think that they performed the tasks they were built for rather well",5,"Player","Reflection team discussion of first batch results",0,0,0,0,0,0,3,13
"13455","293","k",13458,"PAM","i agree",5,"Player","Reflection team discussion of first batch results",0,0,0,0,0,0,4,2
"13456","293","k",13459,"PAM","although I think we could have made the flux model higher",5,"Player","Reflection team discussion of first batch results",0,1,0,0,0,0,4,11
"13457","296","k",13460,"PAM","that was 3 right?",5,"Player","Reflection team discussion of first batch results",0,0,1,0,0,0,3,4
"13458","295","k",13461,"PAM","agreed but I don't really like the idea of each of them only performing one task exceptionally well",5,"Player","Reflection team discussion of first batch results",0,0,0,0,0,0,5,18
"13459","294","k",13462,"PAM","I was very happy with the way prototype 3(/5) turned out, It definitely showed the higher flux we were looking for and it also did very well in the other areas we didn't necessarily design it for.",5,"Player","Reflection team discussion of first batch results",0,0,0,0,0,0,4,37
"13460","293","k",13463,"PAM","well thats why we made number five, to have the best all around",5,"Player","Reflection team discussion of first batch results",0,0,0,0,0,0,4,13
"13461","295","k",13464,"PAM","yeah the only problem with 3 was the cost, but the extremely high marketability makes up for that",5,"Player","Reflection team discussion of first batch results",0,0,0,0,0,0,5,18
"13462","294","k",13465,"PAM","It exceeded all of the consultant's requirements for flux, though.",5,"Player","Reflection team discussion of first batch results",0,0,0,0,0,0,4,10
"13463","293","k",13466,"PAM","i actuallly think the one we built to be best all around preformed amazingly well. it had the higest flux as well",5,"Player","Reflection team discussion of first batch results",0,0,0,0,0,0,4,22
"13464","295","k",13467,"PAM","well 3 & 5 cause they were the same",5,"Player","Reflection team discussion of first batch results",0,0,0,0,0,0,5,9
"13465","293","k",13468,"PAM","yes that is true",5,"Player","Reflection team discussion of first batch results",0,0,0,0,0,0,4,4
"13466","295","k",13469,"PAM","yeah the best all around design matches #3 which was designed mainly for flux",5,"Player","Reflection team discussion of first batch results",0,0,0,0,0,0,5,14
"13467","293","k",13470,"PAM","but that is really just coincidence. We combined the aspects we thought were the best and it just happneed to match the model that had the most flux",5,"Player","Reflection team discussion of first batch results",0,0,0,0,0,0,4,28
"13468","293","k",13471,"PAM","i mean if you look at the chart it is almost smack dab in the middle of all the others. And by chart i mean the one with the colors",5,"Player","Reflection team discussion of first batch results",0,0,0,0,0,0,4,30
"13469","294","k",13472,"PAM","Yes, but the point being discussed is that the model we designed (referred to as 3 or 5) performed well.",5,"Player","Reflection team discussion of first batch results",0,0,0,0,0,0,4,20
"13470","295","k",13473,"PAM","yeah I agree. #2 shouldn't be considered the cost is nearing too high with a lower marketability. The flux is the worst out of all of them and the BCR isn't too great either.",5,"Player","Reflection team discussion of first batch results",0,0,0,0,0,0,5,34
"13471","293","k",13474,"PAM","oh well yes your correct it did very well",5,"Player","Reflection team discussion of first batch results",0,0,0,0,0,0,4,9
"13472","293","k",13475,"PAM","agreed",5,"Player","Reflection team discussion of first batch results",0,0,0,0,0,0,4,1
"13473","293","k",13476,"PAM","I think overall the best model is the one we designed to be best overall",5,"Player","Reflection team discussion of first batch results",0,0,0,0,0,0,4,15
"13474","294","k",13477,"PAM","I agree, number 5 met all of the requirements and most of the preferences beside one on cost. I think that this one is what our consultants would be happiest with",5,"Player","Reflection team discussion of first batch results",0,0,0,0,0,0,4,31
"13475","295","k",13478,"PAM","#4 is also really expensive and even though marketability is good, reliability is also not very good. Number 4 would just waste a lot of time and energy",5,"Player","Reflection team discussion of first batch results",0,0,0,0,0,0,5,28
"13476","295","k",13479,"PAM","so yeah number 5/3 is the clear winner",5,"Player","Reflection team discussion of first batch results",0,0,0,0,0,0,5,8
"13477","294","k",13480,"PAM","The only compromise we had to make was cost, and that was only $20 per unit off of a single consultant's required threshold.",5,"Player","Reflection team discussion of first batch results",0,0,0,0,0,0,4,23
"13478","295","k",13481,"PAM","the only compromise would be cost, but like we said marketability makes up for that. Making it a fair compromise",5,"Player","Reflection team discussion of first batch results",0,0,0,0,0,0,5,20
"13479","294","k",13482,"PAM","Exactly.",5,"Player","Reflection team discussion of first batch results",0,0,0,0,0,0,4,1
"13480","293","k",13483,"PAM","yes thats true. Our overall model actualy reached everyone minimum requirnments right?",5,"Player","Reflection team discussion of first batch results",0,0,1,0,0,0,4,12
"13481","295","k",13484,"PAM","There was only one consultant whose price requirement we went over i think",5,"Player","Reflection team discussion of first batch results",0,0,0,0,0,0,5,13
"13482","296","k",13485,"PAM","yeah rudy's",5,"Player","Reflection team discussion of first batch results",0,0,0,0,0,0,3,2
"13483","295","k",13486,"PAM","but there were 2 of them that favored cost so we at least met one of them. And we're not far off from the one we didnt meant",5,"Player","Reflection team discussion of first batch results",0,0,0,0,0,0,5,28
"13484","296","k",13487,"PAM","his min was $120",5,"Player","Reflection team discussion of first batch results",0,0,0,0,0,0,3,4
"13485","293","k",13488,"PAM","yes but she wanted under 110 right?",5,"Player","Reflection team discussion of first batch results",0,0,1,0,0,0,4,7
"13486","294","k",13489,"PAM","Not everyone's. We missed Rudy's requirement for $120/unit. But our's was only $140 and the marketability was much higher than she preferred (we had 800,000, she preferred 550,000)",5,"Player","Reflection team discussion of first batch results",0,0,0,0,0,0,4,28
"13487","295","k",13490,"PAM","didnt meet*",5,"Player","Reflection team discussion of first batch results",0,0,0,0,0,0,5,2
"13488","293","k",13491,"PAM","alright is there anything else we wish to discuss?",5,"Player","Reflection team discussion of first batch results",0,0,1,0,0,0,4,9
"13489","295","k",13492,"PAM","I think we're done",5,"Player","Reflection team discussion of first batch results",0,0,0,0,0,0,5,4
"13490","294","k",13493,"PAM","So like Brigid said, the slightly higher cost is compromised by the excellent marketability.",5,"Player","Reflection team discussion of first batch results",0,0,0,0,1,0,4,14
"13491","296","k",13494,"PAM","agreed",5,"Player","Reflection team discussion of first batch results",0,0,0,0,0,0,3,1
"13492","293","k",13495,"PAM","yes",5,"Player","Reflection team discussion of first batch results",0,0,0,0,0,0,4,1
"13493","293","k",13496,"PAM","Darren is there anything else we should discuss?",5,"Player","Reflection team discussion of first batch results",0,1,1,0,0,0,4,8
"13494","293","k",13497,"PAM","well yes each material will have a different affect on the proporties of the prototype, thus we need to share what we know to decide weather or not PAM would be the best option or not",5,"Player","Reflection team discussion of first batch results",0,0,0,0,0,0,4,36
"13495","296","k",13498,"PAM","Sounds good",5,"Player","Reflection team discussion of first batch results",0,0,0,0,0,0,3,2
"13496","293","k",13499,"PAM","anthing else?",5,"Player","Reflection team discussion of first batch results",0,0,1,0,0,0,4,2
"13497","295","k",13500,"PAM","our material has a great impact on flux, which explains why even our worst prototype had good flux",5,"Player","Reflection team discussion of first batch results",0,0,0,0,0,0,5,18
"13498","293","k",13501,"PAM","good point",5,"Player","Reflection team discussion of first batch results",0,0,0,0,0,0,4,2
"13499","295","k",13502,"PAM","and even tho PAM has no significant effect on BCR, even our highest result met the requirements or all the consultants",5,"Player","Reflection team discussion of first batch results",0,0,0,0,0,0,5,21
"13500","295","k",13503,"PAM","highest/worst result",5,"Player","Reflection team discussion of first batch results",0,0,0,0,0,0,5,2
"13501","293","k",13504,"PAM","very ture",5,"Player","Reflection team discussion of first batch results",0,0,0,0,0,0,4,2
"13502","293","k",13505,"PAM","Darren anything else we should discuss or can we cl0se this meeting?",5,"Player","Reflection team discussion of first batch results",0,1,1,0,0,0,4,12
"13503","295","k",13506,"PAM","is the meeting ready to be closed?",5,"Player","Reflection team discussion of first batch results",0,0,1,0,0,0,5,7
"13504","294","k",13507,"PAM","I think it's also good to note that the high flux of PAM was increased when we added 2.0% CNT, the ones with 4.0% CNT didn't perform as well in flux",5,"Player","Reflection team discussion of first batch results",0,0,0,0,0,0,4,31
"13505","296","k",13508,"PAM","but it did give it higher reliability",5,"Player","Reflection team discussion of first batch results",0,0,0,0,0,0,3,7
"13506","296","k",13509,"PAM","at 4% that is",5,"Player","Reflection team discussion of first batch results",0,0,0,0,0,0,3,4
"13507","293","k",13510,"PAM","Darren?",5,"Player","Reflection team discussion of first batch results",0,0,1,0,0,0,4,1
"13508","295","k",13511,"PAM","flux seems to be a bigger concern for the consultants and the reliability still performs really well at 2% so I think its still safe to choose that",5,"Player","Reflection team discussion of first batch results",0,1,0,1,0,0,5,28
"13509","294","k",13512,"PAM","That's true but we were already meeting our consultant's requirement's for reliability (With a decent cushion) with 2.0% and I don't think sacrificing flux for an extreme reliability is worth it.",5,"Player","Reflection team discussion of first batch results",0,0,0,0,0,0,4,31
"13510","296","k",13513,"PAM","yeah i'd still say 2% is the best",5,"Player","Reflection team discussion of first batch results",0,0,0,0,0,0,3,8
"13511","294","k",13514,"PAM","Especially considering reliability is based off the initial flux",5,"Player","Reflection team discussion of first batch results",0,0,0,0,0,0,4,9
